,SUBDIVISION,YEAR,Parameter,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
5581,KERALA,1927,Percentage departure,51.0,132.8,33.9,-20.9,13.8,10.1,25.6,-25.0,38.2,-54.0,-16.1,-83.0
5584,KERALA,1928,Percentage departure,2.4,334.3,38.6,10.8,-64.9,-9.7,-40.5,31.8,-68.7,8.9,-5.4,32.1
5587,KERALA,1929,Percentage departure,2.5,96.4,59.2,92.8,-36.5,44.7,19.3,-30.0,10.8,18.6,-3.6,-1.3
5590,KERALA,1930,Percentage departure,-13.2,-29.0,5.4,-6.0,73.7,-3.2,-43.2,-34.9,69.5,46.9,26.2,123.5
5593,KERALA,1931,Percentage departure,-73.6,-97.9,-48.1,16.1,-43.5,-17.2,-7.5,185.7,-32.8,-49.4,0.1,166.9
5596,KERALA,1932,Percentage departure,-99.5,27.4,-22.6,3.4,177.3,-47.9,1.3,0.8,30.7,83.9,36.0,-21.5
5599,KERALA,1933,Percentage departure,-92.1,-38.5,-0.2,27.6,216.9,31.4,9.4,14.2,93.5,34.4,-23.1,6.0
5602,KERALA,1934,Percentage departure,499.0,-89.1,29.0,-15.4,-54.3,30.4,-41.3,-19.7,-80.1,13.7,-43.1,-87.7
5605,KERALA,1935,Percentage departure,92.1,-45.0,-51.1,10.5,-75.7,-34.1,-2.8,-33.1,16.7,36.7,-6.8,-22.7
5608,KERALA,1936,Percentage departure,-90.0,8.7,213.5,-68.8,100.1,-5.1,-5.0,-12.4,18.1,-21.5,28.7,-53.3
5611,KERALA,1937,Percentage departure,-47.5,39.4,58.7,60.6,-41.2,-25.8,37.2,-33.0,-42.4,36.1,-26.2,-52.2
5614,KERALA,1938,Percentage departure,-97.2,420.9,43.9,50.5,-23.0,4.2,-8.3,-31.4,-8.1,-24.3,-57.7,-42.6
5617,KERALA,1939,Percentage departure,9.4,-76.4,-32.8,58.1,-54.9,-4.3,6.0,9.6,-44.8,15.1,81.7,-74.5
5620,KERALA,1940,Percentage departure,-95.1,-90.3,-89.7,15.7,-6.8,-7.3,24.0,45.5,-71.9,-12.7,75.2,50.4
5623,KERALA,1941,Percentage departure,27.9,-69.8,-65.8,-6.8,79.1,21.9,-26.8,9.2,6.2,-25.0,34.4,111.9
5626,KERALA,1942,Percentage departure,-80.7,-69.4,-37.2,65.0,-17.7,24.4,17.2,-21.6,-58.9,26.8,-48.4,195.4
5629,KERALA,1943,Percentage departure,571.2,-4.1,3.8,-1.6,105.2,21.4,17.6,-56.3,6.1,44.7,36.1,-39.1
5632,KERALA,1944,Percentage departure,-48.9,75.4,66.6,-43.6,-8.8,-23.7,-13.2,-45.0,-36.2,-2.1,48.8,123.4
5635,KERALA,1945,Percentage departure,-65.0,-34.6,-65.7,-4.7,-77.1,-16.0,-0.5,-16.2,-54.3,-14.1,58.2,-54.9
5638,KERALA,1946,Percentage departure,-85.2,-64.3,192.9,27.9,-64.4,40.5,-5.0,65.7,-17.9,-9.9,66.3,406.6
5641,KERALA,1947,Percentage departure,78.4,80.1,164.9,30.1,-63.2,-15.0,-5.4,76.2,62.5,-37.8,-80.3,17.8
5644,KERALA,1948,Percentage departure,245.3,-45.0,30.2,14.4,-9.0,39.1,-12.5,16.2,-31.4,-37.7,31.4,-51.8
5647,KERALA,1949,Percentage departure,-95.0,-88.2,-87.7,-10.2,88.7,-18.0,7.3,6.1,46.0,-22.4,-56.2,-95.6
5650,KERALA,1950,Percentage departure,-99.5,254.2,-16.1,-37.4,3.8,-2.4,28.1,-7.7,69.6,-15.2,-9.0,-78.0
5653,KERALA,1951,Percentage departure,-46.9,-56.9,12.4,61.0,-36.3,18.3,-23.0,-54.6,29.3,-15.1,39.9,-41.9
5656,KERALA,1952,Percentage departure,-58.2,217.8,-43.8,2.7,-7.9,-11.9,-39.2,-1.5,-76.4,15.0,-69.8,67.6
5659,KERALA,1953,Percentage departure,5.3,48.9,-50.0,21.2,-76.2,-48.0,45.3,-15.1,-58.6,39.0,-62.1,-87.3
5662,KERALA,1954,Percentage departure,89.1,-81.7,144.8,25.3,-23.0,22.0,-9.4,11.3,-17.0,2.6,-80.7,56.6
5665,KERALA,1955,Percentage departure,-66.5,-58.4,-23.9,15.3,133.4,19.6,-44.5,-43.8,80.7,28.1,8.6,-50.5
5668,KERALA,1956,Percentage departure,-36.3,-22.8,-59.1,38.7,50.7,15.5,-34.0,-23.9,-26.5,19.6,8.6,-77.3
5671,KERALA,1957,Percentage departure,-90.5,5.7,-30.5,-35.7,63.5,33.3,18.1,-14.5,-83.0,-5.1,17.3,-27.7
5674,KERALA,1958,Percentage departure,-64.8,27.2,54.7,23.6,51.6,9.0,-11.9,25.5,-64.5,-35.3,25.6,-80.6
5677,KERALA,1959,Percentage departure,-76.2,40.8,-83.0,37.9,48.9,33.4,63.4,-5.4,67.0,-32.2,-7.5,-14.7
5680,KERALA,1960,Percentage departure,-24.2,-44.7,20.0,89.1,131.6,-26.6,6.2,-19.8,52.9,-13.4,118.2,-40.7
5683,KERALA,1961,Percentage departure,10.3,106.2,-69.3,-13.9,114.7,53.6,62.1,61.6,64.5,-7.2,-47.7,-56.2
5686,KERALA,1962,Percentage departure,128.0,260.4,7.0,-12.9,102.6,-62.6,34.5,21.7,62.7,61.0,-80.8,92.7
5689,KERALA,1963,Percentage departure,142.6,63.6,88.6,-11.8,-32.6,-39.9,1.8,21.7,-7.8,-4.3,-43.1,21.2
5692,KERALA,1964,Percentage departure,-91.5,-48.9,81.6,-23.8,-59.3,-42.0,6.6,30.5,64.0,10.3,16.8,-55.4
5695,KERALA,1965,Percentage departure,-26.5,-94.4,-23.6,0.5,-8.0,-8.6,-34.2,-29.5,-38.2,-37.8,-19.7,289.5
5698,KERALA,1966,Percentage departure,-76.0,-54.5,82.9,53.2,-59.2,-24.2,-14.9,-51.9,20.8,32.8,49.5,26.5
5701,KERALA,1967,Percentage departure,14.7,-99.4,-33.6,-35.9,5.1,-17.2,4.8,21.1,-39.9,-41.5,-54.9,-22.2
5704,KERALA,1968,Percentage departure,-41.7,101.2,141.2,22.0,-61.4,6.4,85.1,-9.3,34.0,-39.4,-27.2,-18.0
5707,KERALA,1969,Percentage departure,-78.5,-57.9,-47.7,7.3,-2.4,-15.8,15.8,-32.2,-10.9,-20.2,-27.2,66.0
5710,KERALA,1970,Percentage departure,4.0,15.8,-30.2,21.5,24.0,-18.2,-21.1,32.2,-12.5,-5.8,-50.9,-85.6
5713,KERALA,1971,Percentage departure,154.1,21.9,-45.9,3.4,36.2,36.0,-8.3,-8.2,36.4,-25.2,-76.6,56.0
5716,KERALA,1972,Percentage departure,-78.9,-50.3,-93.2,-19.9,87.0,-38.6,1.0,-29.8,-23.5,19.0,-14.4,186.3
5719,KERALA,1973,Percentage departure,-100.0,-98.1,-66.7,20.3,-48.5,-5.7,-17.5,16.1,-74.7,-11.7,-48.5,34.8
5722,KERALA,1974,Percentage departure,-86.9,-64.7,-56.7,17.2,-5.0,-59.2,42.0,27.1,58.0,-51.9,-62.8,-91.1
5725,KERALA,1975,Percentage departure,-58.3,40.9,71.2,13.3,-30.4,32.1,-24.9,61.0,88.5,24.9,24.5,-50.1
5728,KERALA,1976,Percentage departure,-99.5,-90.0,-43.2,23.1,-67.5,-69.9,-9.3,-18.4,-52.1,-25.1,74.8,-22.9
5731,KERALA,1977,Percentage departure,-91.2,3.5,-23.6,-6.4,31.4,-8.3,6.5,-44.2,-17.1,48.0,120.4,-83.2
5734,KERALA,1978,Percentage departure,-73.8,-3.0,-15.2,-32.4,70.2,15.9,-2.9,23.1,-50.8,-42.1,122.8,-2.2
5737,KERALA,1979,Percentage departure,-80.9,97.6,-68.4,-61.6,-45.2,-10.9,-6.4,-8.6,-12.8,-44.5,59.5,-41.6
5740,KERALA,1980,Percentage departure,-100.0,-94.1,-43.9,5.0,-54.8,14.0,6.6,4.4,-42.5,-4.4,-1.1,-1.1
5743,KERALA,1981,Percentage departure,-43.4,-55.3,-22.9,-30.5,-28.7,39.5,-30.7,18.1,55.1,-10.3,-15.5,8.4
5746,KERALA,1982,Percentage departure,-94.7,-99.3,-40.7,-44.7,-36.4,-6.4,-27.7,17.9,-70.9,-44.3,-22.3,-73.1
5749,KERALA,1983,Percentage departure,-98.7,-89.8,-97.7,-88.0,-67.4,-50.7,-17.5,38.1,73.5,-53.9,-29.0,73.1
5752,KERALA,1984,Percentage departure,195.8,295.5,157.5,48.3,-63.7,28.8,-7.6,-32.3,-29.5,-3.2,-58.7,-55.0
5755,KERALA,1985,Percentage departure,391.9,-60.1,-20.8,-39.1,9.0,26.7,-45.0,-24.9,-51.5,-30.9,-54.4,10.2
5758,KERALA,1986,Percentage departure,-55.3,23.3,-69.9,-42.3,-45.7,-8.6,-54.1,-18.9,-3.0,-44.0,18.6,-76.2
5761,KERALA,1987,Percentage departure,-95.0,-94.9,-88.3,-47.7,-53.6,-12.5,-68.7,-5.5,-35.3,-7.9,31.7,228.3
5764,KERALA,1988,Percentage departure,-93.7,15.4,3.1,62.5,-32.6,-21.8,-28.9,-9.5,86.1,-76.8,-59.2,-22.1
5767,KERALA,1989,Percentage departure,-17.2,-99.8,-18.5,29.5,-27.3,0.5,-36.3,-32.0,11.7,4.3,-43.4,-85.9
5770,KERALA,1990,Percentage departure,19.7,-68.2,-51.3,-61.8,109.5,-19.2,-10.2,-11.7,-57.5,9.4,-3.2,-87.0
5773,KERALA,1991,Percentage departure,-12.2,-71.2,-10.4,-11.3,-51.3,67.5,28.0,10.9,-80.0,4.2,-39.1,-94.3
5776,KERALA,1992,Percentage departure,-80.4,-94.0,-99.6,-60.6,-6.3,25.2,8.6,21.0,22.5,-1.6,75.3,-90.7
5779,KERALA,1993,Percentage departure,-100.0,17.3,-45.8,-39.1,-31.8,0.4,9.7,-28.1,-63.7,46.0,-6.2,15.8
5782,KERALA,1994,Percentage departure,95.3,78.9,-51.0,41.4,-39.4,29.2,35.1,14.3,-12.4,45.1,-28.3,-83.8
5785,KERALA,1995,Percentage departure,-17.1,-57.1,0.8,23.5,52.5,-24.6,-0.7,8.9,15.3,-32.9,11.3,-99.8
5788,KERALA,1996,Percentage departure,-77.9,-40.1,-61.1,13.7,-68.1,-12.5,-1.6,-22.0,41.2,-0.4,-45.2,56.6
5791,KERALA,1997,Percentage departure,-82.8,-90.1,-2.5,-44.6,-42.7,-16.8,37.2,27.7,20.4,-2.2,81.8,121.4
5794,KERALA,1998,Percentage departure,-52.2,-86.2,-78.0,-44.1,-35.0,12.0,-9.3,-11.4,113.2,50.6,-17.7,98.9
5797,KERALA,1999,Percentage departure,-85.7,56.5,-42.1,2.2,94.4,-7.2,-1.0,-36.6,-63.8,92.3,-58.5,-87.8
5800,KERALA,2000,Percentage departure,-6.0,280.8,-42.0,-11.8,-46.6,-3.1,-51.5,35.0,-19.3,-27.5,-52.4,73.2
5803,KERALA,2001,Percentage departure,32.3,86.4,-81.0,117.8,2.4,9.3,-15.4,-13.9,-10.7,8.2,10.3,-74.8
5806,KERALA,2002,Percentage departure,-62.3,-42.9,-3.6,7.3,41.9,-23.1,-54.9,4.4,-59.2,73.3,-16.2,-94.8
5809,KERALA,2003,Percentage departure,-94.3,235.5,121.7,23.0,-61.0,-13.4,-24.8,-16.6,-61.4,37.8,-53.4,-75.8
5812,KERALA,2004,Percentage departure,-80.5,-46.6,2.5,3.6,162.0,2.9,-45.5,-0.4,-20.6,8.5,-26.4,-93.1
5815,KERALA,2005,Percentage departure,59.0,-53.7,-31.5,88.4,-42.2,-5.3,17.7,-30.7,70.8,-18.7,12.3,41.2
5818,KERALA,2006,Percentage departure,-35.0,-96.9,145.1,-40.3,123.6,-26.3,13.7,3.0,95.6,27.5,-0.8,-95.6
5821,KERALA,2007,Percentage departure,-96.1,-62.9,-80.4,26.7,-17.3,7.9,36.6,16.6,117.0,21.0,-46.7,-70.1
5824,KERALA,2008,Percentage departure,-93.6,99.9,486.8,-0.8,-65.2,-28.2,-28.6,-16.9,42.9,16.3,-66.2,-57.5
5827,KERALA,2009,Percentage departure,-73.3,-90.3,69.1,-36.9,-17.8,-33.0,30.8,-35.9,34.5,-30.5,67.2,10.7
5830,KERALA,2010,Percentage departure,49.7,-93.5,-15.1,27.1,-18.2,2.0,-11.1,-15.2,13.5,49.5,104.2,17.1
5833,KERALA,2011,Percentage departure,64.4,201.1,-34.9,51.2,-46.7,20.5,-24.1,17.4,61.1,-23.1,3.4,23.9
5836,KERALA,2012,Percentage departure,-40.9,-27.6,-43.3,56.6,-59.1,-34.2,-48.7,19.5,-0.7,-36.5,-31.2,-76.5
5839,KERALA,2013,Percentage departure,-69.0,164.1,34.8,-54.9,-48.8,59.4,17.4,-11.9,31.3,-12.0,-5.6,-57.4
5842,KERALA,2014,Percentage departure,-62.8,-32.1,-51.8,-12.5,7.7,-30.5,-4.2,74.8,23.1,20.4,-39.4,18.1
5845,KERALA,2015,Percentage departure,-75.5,-61.8,35.3,95.9,-13.4,-13.9,-42.6,-39.9,20.7,4.3,36.3,98.9
5851,KONKAN & GOA,1901,Percentage departure,343.8,-83.6,-60.2,714.9,-42.5,8.5,0.4,9.4,-66.2,-65.7,-78.6,-98.8
5854,KONKAN & GOA,1902,Percentage departure,-73.2,-100.0,-95.9,-91.5,-78.1,-37.7,-11.9,-24.7,76.6,-34.1,68.1,942.1
5857,KONKAN & GOA,1903,Percentage departure,-100.0,-100.0,-93.5,-99.4,482.0,-31.6,21.3,-1.5,-18.0,24.9,-51.3,-63.9
5860,KONKAN & GOA,1904,Percentage departure,-100.0,-81.4,502.1,44.1,-86.7,41.9,-27.9,-53.0,-37.6,-19.9,-100.0,-100.0
5863,KONKAN & GOA,1905,Percentage departure,-94.6,-80.9,-100.0,-91.9,-75.1,-57.3,-28.0,-55.3,-40.1,-26.0,-52.5,-100.0
5866,KONKAN & GOA,1906,Percentage departure,294.5,81.2,-100.0,-100.0,-91.5,-20.4,1.9,-25.9,-36.0,-72.0,-59.7,-83.9
5869,KONKAN & GOA,1907,Percentage departure,34.4,118.3,-100.0,359.3,-100.0,-15.2,9.3,18.7,-52.8,-89.9,-92.6,-80.1
5872,KONKAN & GOA,1908,Percentage departure,-29.9,139.3,-99.7,-47.0,-97.2,-36.0,30.0,-5.0,-36.0,-78.2,-93.7,-100.0
5875,KONKAN & GOA,1909,Percentage departure,-91.2,-100.0,-91.9,-93.6,-77.3,10.4,21.6,-44.2,10.6,-84.5,-70.7,-98.4
5878,KONKAN & GOA,1910,Percentage departure,-100.0,-100.0,-73.1,-99.5,-92.5,21.0,-61.9,11.6,7.8,7.6,64.2,-100.0
5881,KONKAN & GOA,1911,Percentage departure,-85.1,-97.8,192.6,-99.0,-50.4,-21.0,-45.3,9.7,-49.5,-69.7,-15.9,-22.8
5884,KONKAN & GOA,1912,Percentage departure,-100.0,-100.0,-100.0,-5.9,-16.4,-2.5,16.1,-20.8,-61.1,-36.2,283.9,-100.0
5887,KONKAN & GOA,1913,Percentage departure,-100.0,-99.2,-100.0,-69.8,-46.0,30.5,0.3,-53.0,-44.1,-4.7,-93.8,-100.0
5890,KONKAN & GOA,1914,Percentage departure,-100.0,73.0,-96.2,-81.4,-95.2,2.8,28.0,16.6,58.2,-80.6,-56.1,-22.2
5893,KONKAN & GOA,1915,Percentage departure,-96.8,886.6,440.8,132.8,-77.7,22.9,-31.4,-48.1,18.6,21.8,-49.6,-92.8
5896,KONKAN & GOA,1916,Percentage departure,-100.0,-100.0,-100.0,-44.6,15.5,21.1,-28.5,24.4,78.4,81.5,238.8,-99.1
5899,KONKAN & GOA,1917,Percentage departure,-100.0,3743.4,13.3,-94.1,-49.3,17.4,-37.0,32.0,63.3,261.8,28.2,-100.0
5902,KONKAN & GOA,1918,Percentage departure,-90.4,-100.0,206.6,-97.9,899.5,-51.4,-60.3,-15.5,-64.4,-94.8,104.9,-99.0
5905,KONKAN & GOA,1919,Percentage departure,99.4,-100.0,-96.2,-100.0,-72.3,-6.4,4.6,-5.9,-20.4,10.4,-19.0,129.2
5908,KONKAN & GOA,1920,Percentage departure,1003.7,156.4,-97.4,174.0,-85.1,-38.2,-23.0,-47.2,-34.8,-53.5,-88.6,-100.0
5911,KONKAN & GOA,1921,Percentage departure,-75.9,-100.0,-86.3,10.5,-73.15,-4.3,3.0,-10.5,29.6,-49.0,-46.0,-100.0
5914,KONKAN & GOA,1922,Percentage departure,-100.0,-100.0,-100.0,43.9,-61.2,12.6,20.5,-50.4,-24.9,-63.3,254.2,-75.0
5917,KONKAN & GOA,1923,Percentage departure,-100.0,9.7,329.3,-69.7,-77.3,-62.3,53.5,-29.7,4.6,-92.6,-99.7,-99.5
5920,KONKAN & GOA,1924,Percentage departure,-100.0,-100.0,-90.3,-98.0,-98.8,-24.0,-12.9,-6.2,-6.7,-83.2,-85.0,-100.0
5923,KONKAN & GOA,1925,Percentage departure,-92.4,-100.0,580.2,18.5,250.0,16.4,-38.8,-26.7,-65.4,-33.8,-27.0,-100.0
5926,KONKAN & GOA,1926,Percentage departure,2405.5,-100.0,-100.0,-100.0,-95.8,-55.5,12.4,68.1,24.5,-65.2,-95.7,-100.0
5929,KONKAN & GOA,1927,Percentage departure,-100.0,-50.4,-82.7,-99.4,-84.2,14.2,-3.8,-39.1,-30.7,58.5,243.5,-65.0
5932,KONKAN & GOA,1928,Percentage departure,-100.0,174.1,-77.1,-29.3,-96.8,-4.5,8.3,37.4,-23.9,22.3,-69.9,-92.1
5935,KONKAN & GOA,1929,Percentage departure,-23.0,-100.0,191.5,239.5,-81.9,12.5,-28.3,-24.5,-27.8,35.2,-55.8,163.8
5938,KONKAN & GOA,1930,Percentage departure,-100.0,-49.2,-94.4,-94.0,-63.9,49.0,-35.5,-37.5,56.1,20.8,-58.2,-87.2
5941,KONKAN & GOA,1931,Percentage departure,-100.0,-100.0,-89.5,-62.0,-94.7,-49.9,74.4,38.2,-11.7,306.9,102.6,360.0
5944,KONKAN & GOA,1932,Percentage departure,-63.6,-100.0,-100.0,-34.5,32.7,-36.7,16.6,-29.0,31.2,129.8,-16.9,79.2
5947,KONKAN & GOA,1933,Percentage departure,-100.0,-74.6,49.7,248.5,274.0,18.7,-15.1,10.9,39.7,59.3,-24.6,518.2
5950,KONKAN & GOA,1934,Percentage departure,-44.1,-100.0,-74.9,-38.2,-98.0,54.1,-16.6,27.3,-5.2,-46.5,110.7,-88.9
5953,KONKAN & GOA,1935,Percentage departure,-84.6,-85.2,-100.0,-99.1,-65.35,1.8,-17.8,-31.8,20.7,-43.0,-56.7,-87.2
5956,KONKAN & GOA,1936,Percentage departure,-100.0,-99.2,-88.1,-93.5,-32.7,44.4,-33.4,-21.8,8.2,-44.9,211.2,-72.4
5959,KONKAN & GOA,1937,Percentage departure,-100.0,742.0,-87.9,1120.8,-93.2,20.2,39.4,-60.5,8.7,41.2,-84.1,-85.9
5962,KONKAN & GOA,1938,Percentage departure,-100.0,-22.2,266.6,-52.3,59.7,62.6,-15.2,-7.2,-0.6,254.7,6.2,-97.2
5965,KONKAN & GOA,1939,Percentage departure,-87.2,-100.0,-64.5,32.6,-99.8,-25.9,4.3,19.5,-34.4,-48.6,-10.5,-99.0
5968,KONKAN & GOA,1940,Percentage departure,275.8,1160.7,159.5,-57.0,-77.0,-2.9,3.3,44.3,-5.4,53.2,5.1,-86.6
5971,KONKAN & GOA,1941,Percentage departure,1246.1,-67.4,-87.8,-77.5,-85.4,-12.4,-32.9,-58.8,-44.0,-45.6,-99.4,58.3
5974,KONKAN & GOA,1942,Percentage departure,-100.0,-100.0,-100.0,-25.5,-92.5,43.6,29.5,-21.5,-10.2,-67.1,-94.3,169.9
5977,KONKAN & GOA,1943,Percentage departure,186.2,-100.0,-93.3,-99.5,478.9,14.6,22.6,-58.8,34.7,49.3,9.6,-100.0
5980,KONKAN & GOA,1944,Percentage departure,-90.3,-100.0,-35.2,-98.9,-49.4,-21.1,36.0,-3.7,-75.4,57.0,-44.6,-100.0
5983,KONKAN & GOA,1945,Percentage departure,592.5,-100.0,-100.0,-79.4,-96.9,6.6,30.2,3.7,0.2,-60.2,-85.9,-100.0
5986,KONKAN & GOA,1946,Percentage departure,-100.0,-100.0,-100.0,228.6,-13.3,14.5,1.4,28.5,-3.9,-58.1,570.8,125.2
5989,KONKAN & GOA,1947,Percentage departure,288.2,-100.0,435.9,1434.1,-78.4,-42.1,5.9,34.4,43.1,-54.9,-92.1,-36.3
5992,KONKAN & GOA,1948,Percentage departure,729.5,-100.0,-77.7,-47.1,-79.1,-12.9,0.9,16.6,8.3,-31.1,561.9,-100.0
5995,KONKAN & GOA,1949,Percentage departure,-82.4,-100.0,-88.8,-70.6,273.0,-35.7,7.1,-13.1,125.0,-4.0,-66.8,-100.0
5998,KONKAN & GOA,1950,Percentage departure,-100.0,-95.7,-84.7,-94.7,-38.2,-47.1,24.8,-55.8,123.7,5.6,-68.3,-100.0
6001,KONKAN & GOA,1951,Percentage departure,-100.0,-100.0,131.6,124.2,-34.3,6.2,4.1,-25.8,-62.9,162.7,43.1,-100.0
6004,KONKAN & GOA,1952,Percentage departure,-100.0,-100.0,-100.0,-36.0,-31.9,6.0,-5.4,-25.1,-74.8,34.4,-100.0,-60.2
6007,KONKAN & GOA,1953,Percentage departure,-100.0,-100.0,-99.1,250.7,-60.349999999999994,32.3,23.5,4.3,-39.5,38.5,-99.2,-100.0
6010,KONKAN & GOA,1954,Percentage departure,-98.0,404.5,224.9,64.9,-88.8,-15.5,37.4,33.5,115.9,-56.6,-99.8,86.1
6013,KONKAN & GOA,1955,Percentage departure,-81.6,-100.0,99.5,165.0,-1.0,13.3,-7.0,90.0,33.2,163.5,-43.9,-100.0
6016,KONKAN & GOA,1956,Percentage departure,-100.0,-37.4,-100.0,31.7,410.6,13.4,23.8,2.5,24.7,72.9,81.0,-100.0
6019,KONKAN & GOA,1957,Percentage departure,-100.0,-100.0,-100.0,-60.2,-11.5,-13.7,9.7,53.8,-62.4,-23.2,108.1,-86.1
6022,KONKAN & GOA,1958,Percentage departure,-86.6,-75.1,-85.0,104.5,0.8,51.8,19.6,72.2,10.4,-51.4,-42.1,-95.1
6025,KONKAN & GOA,1959,Percentage departure,-100.0,-100.0,-100.0,37.8,4.7,9.0,26.7,1.0,50.1,78.6,-2.3,-94.1
6028,KONKAN & GOA,1960,Percentage departure,-100.0,-100.0,-100.0,-75.0,134.5,33.8,6.5,-26.6,-18.0,-27.3,-39.9,-89.8
6031,KONKAN & GOA,1961,Percentage departure,-100.0,976.3,-100.0,-48.3,427.3,7.3,44.1,4.2,39.8,120.7,-90.5,-100.0
6034,KONKAN & GOA,1962,Percentage departure,-88.0,-100.0,-94.3,-84.9,274.9,-36.7,26.5,28.7,51.3,-56.7,-49.6,1991.0
6037,KONKAN & GOA,1963,Percentage departure,-99.7,-73.6,-94.4,-74.5,-78.0,-13.6,10.1,106.9,-11.9,-18.5,-53.9,-100.0
6040,KONKAN & GOA,1964,Percentage departure,-100.0,-100.0,-96.2,-79.9,-85.0,0.4,-15.2,50.9,9.0,40.1,-25.8,-90.6
6043,KONKAN & GOA,1965,Percentage departure,169.6,-100.0,-100.0,30.1,-99.8,18.9,30.2,-11.0,-57.6,-92.1,-91.4,1717.8
6046,KONKAN & GOA,1966,Percentage departure,-100.0,-97.9,-100.0,-95.7,87.1,-46.2,9.1,-67.2,27.6,-61.1,338.0,-75.4
6049,KONKAN & GOA,1967,Percentage departure,-100.0,-100.0,608.6,-82.3,-78.3,11.8,3.6,-39.0,-8.8,-2.8,-97.4,203.1
6052,KONKAN & GOA,1968,Percentage departure,-100.0,-28.3,-92.1,37.8,-95.7,-19.0,6.0,-53.4,-41.9,15.6,-66.1,-100.0
6055,KONKAN & GOA,1969,Percentage departure,-100.0,-100.0,-100.0,-74.5,-93.0,-3.1,19.7,-22.9,68.6,-66.4,-8.6,-80.7
6058,KONKAN & GOA,1970,Percentage departure,-100.0,-100.0,-100.0,-64.9,115.5,40.0,-7.2,70.3,-10.1,-24.0,-52.45,-96.0
6061,KONKAN & GOA,1971,Percentage departure,-100.0,-89.2,-100.0,-93.2,146.2,47.1,-39.2,-12.0,4.3,-64.2,-96.3,-100.0
6064,KONKAN & GOA,1972,Percentage departure,-100.0,-78.4,-100.0,-86.9,-69.1,-3.8,-31.7,-57.0,-60.1,-92.4,5.6,-100.0
6067,KONKAN & GOA,1973,Percentage departure,-100.0,-14.6,-100.0,-99.0,-91.0,-33.7,-13.9,33.1,25.8,-8.2,-88.4,-95.8
6070,KONKAN & GOA,1974,Percentage departure,-42.8,-100.0,-100.0,54.9,113.9,-26.1,5.8,13.2,1.0,111.5,-54.5,-100.0
6073,KONKAN & GOA,1975,Percentage departure,-100.0,-76.7,-99.5,-76.2,-60.8,24.6,-4.1,24.0,60.0,70.9,-20.6,-100.0
6076,KONKAN & GOA,1976,Percentage departure,-100.0,-100.0,49.4,-90.5,-86.8,-7.7,19.5,0.9,3.8,-82.0,179.4,-100.0
6079,KONKAN & GOA,1977,Percentage departure,-100.0,-100.0,-30.1,-71.1,-70.2,-15.2,29.3,-15.1,11.3,-31.7,210.2,-96.7
6082,KONKAN & GOA,1978,Percentage departure,-100.0,-91.4,-96.2,89.9,150.7,37.6,-15.3,-15.9,-30.1,-40.4,92.0,-39.4
6085,KONKAN & GOA,1979,Percentage departure,-100.0,51.1,-92.7,-100.0,-99.2,-5.1,-25.6,0.5,-23.4,-76.3,204.3,-100.0
6088,KONKAN & GOA,1980,Percentage departure,-99.7,-100.0,-100.0,-19.9,-91.6,27.6,-30.0,24.5,-52.1,-81.6,2.9,448.1
6091,KONKAN & GOA,1981,Percentage departure,-53.7,-100.0,-100.0,-98.0,-87.9,12.5,0.2,3.6,38.3,-47.6,-3.4,-98.0
6094,KONKAN & GOA,1982,Percentage departure,-100.0,-100.0,-98.9,-100.0,-58.0,-18.8,-7.8,18.5,-37.8,-62.6,173.9,-100.0
6097,KONKAN & GOA,1983,Percentage departure,-100.0,-100.0,-100.0,-93.2,-98.9,-4.7,0.2,94.6,83.8,-9.2,-61.8,-30.5
6100,KONKAN & GOA,1984,Percentage departure,-99.6,-61.9,-94.5,-80.2,-99.2,5.8,1.8,-38.4,-36.6,5.2,-88.7,-93.5
6103,KONKAN & GOA,1985,Percentage departure,-100.0,-100.0,-99.5,-90.0,-32.7,45.4,-14.0,-3.0,-56.0,81.6,-90.1,-100.0
6106,KONKAN & GOA,1986,Percentage departure,-100.0,-98.8,-100.0,-97.4,-97.1,13.0,-49.3,-1.9,-81.3,-86.1,111.1,-78.1
6109,KONKAN & GOA,1987,Percentage departure,-100.0,-89.9,-100.0,-86.6,-74.0,-11.0,-22.3,22.2,-57.1,47.9,-20.6,102.0
6112,KONKAN & GOA,1988,Percentage departure,-100.0,-100.0,-100.0,-2.8,-96.2,-26.4,33.7,-2.9,77.7,-40.7,-53.199999999999996,-100.0
6115,KONKAN & GOA,1989,Percentage departure,-97.6,-100.0,-40.6,-77.1,-88.6,6.6,-11.9,3.1,-13.6,-28.4,-85.8,-99.6
6118,KONKAN & GOA,1990,Percentage departure,-99.6,-99.3,-92.1,-100.0,461.1,16.6,-18.4,70.2,-7.0,68.5,-18.0,-100.0
6121,KONKAN & GOA,1991,Percentage departure,-100.0,-100.0,-96.2,46.2,-57.4,10.4,36.5,-12.4,-73.3,-82.0,-96.8,-93.3
6124,KONKAN & GOA,1992,Percentage departure,-100.0,-100.0,-100.0,-99.2,-82.0,-28.3,-23.2,59.8,-1.2,-29.9,-89.0,-100.0
6127,KONKAN & GOA,1993,Percentage departure,-100.0,-100.0,-41.0,-98.1,-67.1,-14.6,30.2,-5.2,71.8,101.9,-63.1,-13.3
